chunk_id,author,а,больше,будет,будут,бы,была,были,было,быть,в,во,вопрос,вопроса,вот,вполне,время,все,всегда,всего,всем,где,говорит,говорить,гораздо,деле,дело,для,должен,должна,должно,должны,других,его,ее,ему,если,есть,еще,же,жизни,жизнь,за,значит,и,идет,из,или,им,их,к,как,классов,когда,конечно,которая,которой,которую,которые,которых,кто,лет,лишь,мало,между,меня,мне,много,могут,может,можно,мысли,мысль,на,над,надо,не,него,нельзя,необходимо,нет,ни,нибудь,ним,них,ничего,но,нужно,о,об,образом,один,одно,одного,одной,он,она,они,организации,от,отношении,очень,перед,по,под,при,раз,с,самой,самом,свое,своего,своей,свои,своим,своих,свою,себе,себя,сказать,собой,совершенно,так,также,таким,там,тем,теории,то,того,той,только,том,тому,тот,тут,у,чем,через,что,чтобы,эта,эти,этим,это,этого,этой,этом,этому,эту,я,без,ведь,до,значение,имеет,именно,какой,которого,ли,либо,люди,менее,общества,оно,потому,почему,поэтому,право,самого,собою,совсем,таких,те,тех,уже,этих,является,более,всех,г,д,движение,движения,демократии,другой,искры,класса,который,кроме,людей,могли,момент,нашей,партии,партия,пор,после,против,рабочего,рабочие,развития,сделать,сил,социал,среди,стороны,съезда,т,борьба,борьбе,борьбу,борьбы,власти,вместе,даже,демократической,зрения,крестьян,наиболее,народа,прежде,рабочий,рабочих,революционной,россии,русской,силу,силы,со,страны,съезд,такой,теперь,тогда,точки,труда,был,вообще,всей,да,действительно,здесь,мог,особенно,почти,сам,хотя,времени,дела,которое,несколько,положение,случае,этот,вы,мы,нас,е,ибо,общество,своем,смысле,характер,нам,слова,такое,года,ей,наконец,народ,ней,пока,пролетариата,свой,однако,производства,буржуазии,власть,права,правительство,политической,свободы,правительства,массы,политических,политического,революции,революционного,революция,снова,съезде,тов,масс,демократия,пролетариат,войны,ленин,буржуазия,маркса,её
lenin_zadachi_rev_molodezhy.txt_chunk2,lenin,6,0,0,0,0,0,0,2,1,21,4,4,0,1,2,0,1,1,1,0,0,0,1,0,1,0,6,0,2,1,0,0,2,3,0,1,0,2,1,0,0,0,0,55,2,3,8,1,1,11,6,0,0,2,2,1,1,1,0,1,0,1,0,3,0,0,0,0,3,3,0,0,13,0,2,12,0,0,1,0,5,2,0,0,2,2,0,11,0,2,1,1,0,3,1,0,1,1,3,1,2,0,2,5,1,0,22,0,1,0,0,1,0,0,0,0,3,0,0,2,2,1,0,0,0,2,0,4,1,3,3,4,0,1,0,4,1,0,14,1,1,1,0,3,5,1,2,0,0,1,1,1,4,0,1,3,3,0,3,0,0,0,4,1,0,0,1,0,1,1,1,0,0,1,7,0,1,5,0,0,1,2,1,1,2,0,0,0,0,1,0,0,1,6,0,0,1,0,0,0,0,1,0,6,1,6,1,2,0,0,2,0,0,0,1,1,1,1,0,1,0,0,1,2,3,2,0,0,0,0,0,3,0,0,1,0,2,1,0,0,0,0,1,2,1,0,1,0,0,0,0,1,0,2,1,4,4,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,9,0,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
lenin_zemsk_kampania_iskra.txt_chunk1,lenin,4,2,0,0,5,2,1,2,0,26,1,2,1,1,0,2,2,0,0,1,0,0,1,1,1,0,7,0,1,1,1,0,4,5,0,1,0,4,4,0,0,3,0,36,0,0,2,0,3,11,8,0,5,0,3,0,0,0,0,0,0,1,0,1,0,1,0,0,1,2,0,2,17,0,1,10,0,0,1,0,3,0,0,1,0,6,0,10,1,3,0,0,1,2,0,3,2,0,1,1,0,0,6,3,0,0,15,0,1,0,0,2,0,0,0,1,2,0,0,0,1,1,0,0,0,4,0,2,1,1,4,2,0,0,0,1,5,0,8,0,3,1,1,4,0,3,0,1,0,0,0,1,5,0,0,1,0,0,2,2,1,0,3,2,1,0,1,0,1,0,0,1,0,1,4,1,0,3,0,1,0,2,2,11,2,9,0,1,0,0,0,1,1,3,0,1,1,1,1,0,0,0,0,8,3,4,1,1,2,0,2,3,0,0,3,1,0,0,0,2,1,0,0,1,3,1,0,0,1,0,0,2,2,0,0,0,0,3,0,0,0,1,0,4,1,0,0,2,0,0,0,0,0,3,0,6,0,1,0,1,0,0,1,0,0,0,0,2,0,0,1,0,5,0,0,0,3,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,6,2,0,0,0,0,0
martov_borba_za_svobodu_I.txt_chunk1,martov,4,0,4,1,5,0,0,4,1,31,1,0,0,0,0,1,4,0,1,3,0,0,0,0,1,1,11,1,0,0,0,0,15,2,0,2,0,2,3,4,0,6,1,48,0,2,1,0,0,10,10,0,5,0,0,0,0,1,0,3,0,0,0,3,0,0,0,3,0,1,0,0,12,0,2,15,0,0,0,2,2,1,2,0,0,4,0,4,3,0,2,0,1,0,1,0,2,0,5,1,0,4,0,2,1,2,9,1,0,2,0,2,0,2,1,1,1,0,1,1,0,3,0,0,0,0,0,7,2,0,2,2,1,0,0,0,1,0,14,4,0,1,0,2,3,0,3,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,1,0,0,2,0,1,0,0,0,0,2,2,0,1,1,4,8,0,7,3,2,0,0,1,0,0,1,0,2,0,0,0,0,1,6,1,0,0,3,0,4,1,0,0,2,2,3,1,5,1,0,1,0,1,0,0,1,0,0,0,0,3,0,1,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,1,0,0,0,3,0,2,1,1,3,0,0,2,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,6,3,0,0,3,2,0,0,0,1,0,0,0,0,5,0,0,0,0,0
martov_boykot_dumy_i_rev_samoupravlenie_I.txt_chunk4,martov,6.091370558375634,0,5.076142131979695,0,4.060913705583757,2.0304568527918785,1.0152284263959392,1.0152284263959392,3.045685279187817,26.395939086294415,2.0304568527918785,2.0304568527918785,1.0152284263959392,0,0,1.0152284263959392,3.045685279187817,0,3.045685279187817,1.0152284263959392,1.0152284263959392,0,1.0152284263959392,0,0,2.0304568527918785,7.106598984771574,1.0152284263959392,1.0152284263959392,2.0304568527918785,2.0304568527918785,0,7.106598984771574,1.0152284263959392,1.0152284263959392,4.060913705583757,2.0304568527918785,1.0152284263959392,3.045685279187817,1.0152284263959392,0,2.0304568527918785,0,30.456852791878173,1.0152284263959392,6.091370558375634,2.0304568527918785,1.0152284263959392,2.0304568527918785,10.15228426395939,7.106598984771574,0,2.0304568527918785,1.0152284263959392,2.0304568527918785,2.0304568527918785,0,3.045685279187817,0,1.0152284263959392,0,0,0,1.0152284263959392,0,1.0152284263959392,0,1.0152284263959392,4.060913705583757,0,0,0,13.197969543147208,1.0152284263959392,2.0304568527918785,21.319796954314718,0,0,0,0,2.0304568527918785,1.0152284263959392,0,0,0,4.060913705583757,0,8.121827411167514,0,0,2.0304568527918785,0,0,0,2.0304568527918785,1.0152284263959392,2.0304568527918785,1.0152284263959392,4.060913705583757,0,1.0152284263959392,0,4.060913705583757,2.0304568527918785,3.045685279187817,1.0152284263959392,4.060913705583757,2.0304568527918785,0,0,0,1.0152284263959392,0,0,2.0304568527918785,0,1.0152284263959392,1.0152284263959392,0,1.0152284263959392,0,2.0304568527918785,0,1.0152284263959392,1.0152284263959392,4.060913705583757,0,9.137055837563452,0,1.0152284263959392,6.091370558375634,1.0152284263959392,0,1.0152284263959392,0,1.0152284263959392,2.0304568527918785,0,15.228426395939087,3.045685279187817,1.0152284263959392,1.0152284263959392,1.0152284263959392,3.045685279187817,1.0152284263959392,0,2.0304568527918785,0,0,1.0152284263959392,1.0152284263959392,0,2.0304568527918785,0,0,3.045685279187817,0,0,0,0,0,0,0,0,1.0152284263959392,1.0152284263959392,1.0152284263959392,0,0,0,0,0,1.0152284263959392,2.0304568527918785,3.045685279187817,1.0152284263959392,0,0,3.045685279187817,0,2.0304568527918785,1.0152284263959392,4.060913705583757,0,0,0,0,1.0152284263959392,0,1.0152284263959392,0,1.0152284263959392,1.0152284263959392,1.0152284263959392,1.0152284263959392,1.0152284263959392,1.0152284263959392,1.0152284263959392,0,0,1.0152284263959392,0,2.0304568527918785,0,0,0,0,5.076142131979695,1.0152284263959392,1.0152284263959392,0,0,1.0152284263959392,0,0,0,1.0152284263959392,0,0,3.045685279187817,1.0152284263959392,1.0152284263959392,0,2.0304568527918785,1.0152284263959392,0,1.0152284263959392,1.0152284263959392,0,0,0,1.0152284263959392,1.0152284263959392,3.045685279187817,1.0152284263959392,0,0,0,0,1.0152284263959392,1.0152284263959392,1.0152284263959392,0,0,0,0,0,0,0,0,1.0152284263959392,1.0152284263959392,0,1.0152284263959392,0,5.076142131979695,0,2.0304568527918785,0,0,0,0,0,2.0304568527918785,0,2.0304568527918785,0,0,0,1.0152284263959392,0,2.0304568527918785,0,0,0,0,0,2.0304568527918785,1.0152284263959392,3.045685279187817,1.0152284263959392,0,2.0304568527918785,2.0304568527918785,0,0,5.076142131979695,8.121827411167514,1.0152284263959392,0,0,2.0304568527918785,0,0,0,0,0,0,1.0152284263959392,0
martov_gibel_port_artura_I.txt_chunk1,martov,1,0,1,0,1,1,1,2,0,33,2,4,0,0,0,0,6,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,8,0,0,1,0,1,2,0,0,8,1,41,0,3,1,1,1,3,13,0,3,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,11,1,0,6,1,3,0,0,2,0,1,0,0,2,0,8,2,0,1,2,0,0,2,2,3,0,5,0,0,4,6,0,1,0,19,0,0,1,0,1,2,0,2,0,2,1,1,0,0,0,0,0,0,2,0,2,1,0,3,4,0,0,0,1,1,1,11,0,0,2,1,4,3,5,0,0,0,0,0,0,3,2,0,1,2,1,1,1,0,0,2,0,0,0,1,1,0,0,0,0,1,1,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,2,0,1,0,0,1,0,0,0,0,2,1,0,1,1,0,0,0,6,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0,0,0,7,0,0,0,1
martov_itogi_polit_razvitiya.txt_chunk3,martov,2,0,0,0,0,1,2,1,0,39,5,0,1,0,1,2,4,0,1,0,4,0,0,0,0,0,9,0,0,0,0,0,4,0,1,2,0,3,2,1,0,3,0,64,1,2,2,0,2,5,2,2,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,14,0,0,10,0,0,0,0,2,0,0,0,0,4,0,0,0,1,0,1,0,0,3,0,2,0,3,0,0,4,3,1,0,0,19,2,0,0,1,1,0,1,0,3,2,2,0,2,0,0,1,1,5,1,0,2,0,0,2,0,0,0,2,0,1,0,1,0,0,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,2,1,5,0,0,5,0,1,0,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10,2,0,2,0,0,0,2,0,0,0,3,2,1,2,0,0,1,0,0,2,1,0,1,0,1,0,5,0,1,0,1,0,0,1,0,1,0,0,2,0,1,0,0,2,1,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0
martov_itogi_polit_razvitiya.txt_chunk4,martov,1,0,0,0,0,3,1,2,0,41,3,0,1,0,0,3,3,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,6,1,0,0,0,2,7,0,0,9,0,47,0,2,3,1,1,12,3,0,1,0,1,2,1,1,1,0,0,7,0,3,0,0,0,0,0,0,0,0,9,0,1,11,2,0,0,0,2,0,0,2,0,6,0,3,0,1,0,0,1,0,4,0,0,0,5,0,0,2,3,1,5,0,15,0,0,2,1,1,0,0,3,3,1,1,1,0,0,0,0,1,0,3,0,2,1,1,3,1,0,1,0,0,1,3,1,1,0,2,1,6,0,1,0,0,2,0,0,0,1,2,0,0,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,2,0,0,3,4,1,2,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,3,2,0,2,0,0,2,0,0,0,0,0,0,0,3,0,3,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,4,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,0,2,0,0,0,0,0,2,0,0,3,1,2,0,0,0,0,0,0,1,0,3,0,0,2,0,0
martov_itogi_polit_razvitiya.txt_chunk5,martov,1,0,0,0,2,1,1,5,2,47,2,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,12,1,1,3,0,3,9,4,4,0,0,1,5,1,0,4,0,41,0,3,4,4,1,7,1,5,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,11,1,0,4,3,0,0,0,1,0,1,2,0,6,0,2,1,1,1,0,0,0,1,2,1,0,4,1,0,2,3,2,3,0,7,2,1,2,1,3,0,0,2,3,1,1,0,1,0,0,0,1,0,3,0,2,4,0,1,0,0,0,0,0,2,3,1,3,2,1,0,2,0,3,1,0,2,0,0,0,3,1,0,1,0,1,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,1,2,1,1,4,3,0,0,2,6,0,0,0,3,2,0,0,1,1,0,1,0,0,0,0,1,0,6,0,3,3,2,1,0,0,0,4,3,4,0,0,0,1,0,0,4,0,0,0,0,0,9,2,3,2,2,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,2,5,0,0,1,0,0
martov_itogi_zemskogo_parlamenta_I.txt_chunk2,martov,3.717472118959108,0,1.2391573729863692,2.4783147459727384,3.717472118959108,0,0,4.956629491945477,1.2391573729863692,30.97893432465923,0,0,0,0,0,1.2391573729863692,3.717472118959108,0,1.2391573729863692,0,0,0,0,0,1.2391573729863692,0,6.195786864931847,0,0,0,0,0,9.913258983890954,0,2.4783147459727384,2.4783147459727384,0,2.4783147459727384,1.2391573729863692,1.2391573729863692,0,1.2391573729863692,0,30.97893432465923,0,0,0,0,8.674101610904586,8.674101610904586,4.956629491945477,0,4.956629491945477,0,0,1.2391573729863692,0,1.2391573729863692,1.2391573729863692,0,0,0,1.2391573729863692,1.2391573729863692,0,0,0,1.2391573729863692,2.4783147459727384,0,1.2391573729863692,0,23.543990086741015,1.2391573729863692,2.4783147459727384,22.304832713754646,2.4783147459727384,1.2391573729863692,0,0,2.4783147459727384,0,2.4783147459727384,1.2391573729863692,1.2391573729863692,6.195786864931847,0,1.2391573729863692,1.2391573729863692,0,0,1.2391573729863692,0,0,3.717472118959108,2.4783147459727384,3.717472118959108,1.2391573729863692,6.195786864931847,0,0,2.4783147459727384,6.195786864931847,2.4783147459727384,0,0,3.717472118959108,0,0,3.717472118959108,0,1.2391573729863692,1.2391573729863692,0,1.2391573729863692,2.4783147459727384,0,0,1.2391573729863692,0,0,2.4783147459727384,0,0,0,0,0,0,2.4783147459727384,0,6.195786864931847,1.2391573729863692,0,1.2391573729863692,0,0,0,0,3.717472118959108,8.674101610904586,0,1.2391573729863692,1.2391573729863692,1.2391573729863692,3.717472118959108,1.2391573729863692,1.2391573729863692,0,0,0,0,0,0,1.2391573729863692,0,0,0,1.2391573729863692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2391573729863692,1.2391573729863692,0,1.2391573729863692,0,1.2391573729863692,0,1.2391573729863692,0,1.2391573729863692,4.956629491945477,1.2391573729863692,0,0,0,1.2391573729863692,0,0,0,0,0,1.2391573729863692,0,0,1.2391573729863692,6.195786864931847,0,0,2.4783147459727384,0,0,1.2391573729863692,0,0,1.2391573729863692,0,0,0,0,1.2391573729863692,0,0,0,0,1.2391573729863692,0,0,2.4783147459727384,0,0,0,1.2391573729863692,1.2391573729863692,0,1.2391573729863692,3.717472118959108,0,1.2391573729863692,3.717472118959108,0,1.2391573729863692,1.2391573729863692,0,0,1.2391573729863692,0,0,0,0,0,1.2391573729863692,0,1.2391573729863692,0,0,0,0,0,0,0,1.2391573729863692,1.2391573729863692,0,2.4783147459727384,0,0,0,0,0,0,1.2391573729863692,3.717472118959108,0,1.2391573729863692,0,1.2391573729863692,0,0,0,0,4.956629491945477,1.2391573729863692,0,0,2.4783147459727384,0,2.4783147459727384,0,4.956629491945477,0,1.2391573729863692,1.2391573729863692,0,2.4783147459727384,2.4783147459727384,1.2391573729863692,0,1.2391573729863692,0,0,1.2391573729863692,1.2391573729863692,1.2391573729863692,0,0,0,0,0
martov_liberal_izmeny_I.txt_chunk2,martov,3.6900369003690034,0,0,0,1.2300123001230012,0,0,0,0,34.44034440344403,1.2300123001230012,0,0,0,1.2300123001230012,0,0,0,0,0,0,1.2300123001230012,0,0,2.4600246002460024,2.4600246002460024,3.6900369003690034,2.4600246002460024,0,0,0,1.2300123001230012,2.4600246002460024,1.2300123001230012,0,3.6900369003690034,1.2300123001230012,2.4600246002460024,3.6900369003690034,1.2300123001230012,1.2300123001230012,4.920049200492005,2.4600246002460024,22.14022140221402,0,2.4600246002460024,1.2300123001230012,3.6900369003690034,3.6900369003690034,8.610086100861007,6.150061500615006,0,2.4600246002460024,2.4600246002460024,1.2300123001230012,1.2300123001230012,1.2300123001230012,2.4600246002460024,1.2300123001230012,1.2300123001230012,0,0,0,2.4600246002460024,0,0,0,1.2300123001230012,1.2300123001230012,0,0,0,11.07011070110701,1.2300123001230012,0,12.300123001230013,0,0,1.2300123001230012,1.2300123001230012,0,0,0,0,0,4.920049200492005,0,7.380073800738007,0,0,0,0,0,1.2300123001230012,3.6900369003690034,0,13.530135301353015,0,9.84009840098401,0,0,0,3.6900369003690034,1.2300123001230012,1.2300123001230012,0,12.300123001230013,0,2.4600246002460024,0,0,4.920049200492005,0,1.2300123001230012,2.4600246002460024,2.4600246002460024,0,2.4600246002460024,0,0,0,1.2300123001230012,0,0,0,2.4600246002460024,0,6.150061500615006,0,1.2300123001230012,1.2300123001230012,1.2300123001230012,0,0,0,0,1.2300123001230012,0,14.760147601476014,7.380073800738007,1.2300123001230012,2.4600246002460024,0,3.6900369003690034,2.4600246002460024,1.2300123001230012,0,0,0,0,1.2300123001230012,0,2.4600246002460024,0,0,2.4600246002460024,0,0,0,0,0,1.2300123001230012,1.2300123001230012,2.4600246002460024,0,0,0,0,1.2300123001230012,0,0,0,2.4600246002460024,0,1.2300123001230012,0,1.2300123001230012,1.2300123001230012,1.2300123001230012,1.2300123001230012,0,0,1.2300123001230012,1.2300123001230012,0,0,0,1.2300123001230012,0,0,0,0,0,1.2300123001230012,0,1.2300123001230012,0,9.84009840098401,0,0,0,0,1.2300123001230012,1.2300123001230012,0,1.2300123001230012,0,0,2.4600246002460024,0,0,2.4600246002460024,0,0,1.2300123001230012,1.2300123001230012,1.2300123001230012,0,0,1.2300123001230012,1.2300123001230012,0,0,3.6900369003690034,0,0,0,0,2.4600246002460024,0,0,0,3.6900369003690034,0,1.2300123001230012,0,0,0,0,0,0,0,0,0,0,0,2.4600246002460024,0,1.2300123001230012,0,0,3.6900369003690034,0,1.2300123001230012,0,2.4600246002460024,0,0,0,0,0,1.2300123001230012,0,0,1.2300123001230012,0,0,0,0,0,1.2300123001230012,0,1.2300123001230012,0,0,0,1.2300123001230012,0,0,0,2.4600246002460024,0,2.4600246002460024,0,3.6900369003690034,0,0,2.4600246002460024,0,0,0,0,0,0,0,3.6900369003690034,0,1.2300123001230012,0,0
martov_liberal_realizm_I.txt_chunk1,martov,6,1,2,3,5,0,1,0,2,26,1,1,0,0,0,1,3,2,3,0,0,0,0,0,1,0,8,0,0,0,1,1,2,0,0,4,1,2,5,1,0,1,0,42,0,4,2,3,4,12,6,0,4,1,1,2,0,2,0,1,0,0,2,8,0,0,0,0,4,0,0,0,11,1,3,23,0,1,1,1,1,2,1,0,1,2,1,6,0,1,0,1,0,0,4,1,3,0,11,0,0,2,1,0,1,1,6,0,1,0,0,2,0,0,1,3,1,2,1,1,0,3,1,0,0,0,0,3,4,1,4,2,0,2,0,0,0,0,17,4,0,4,1,1,4,0,1,2,0,0,0,1,0,1,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,2,2,1,1,2,0,0,0,0,0,0,0,7,0,0,0,1,2,3,1,0,1,2,0,0,0,1,2,1,0,0,0,1,0,0,0,4,1,0,3,2,2,0,0,4,0,0,0,2,3,0,3,0,0,0,0,1,2,1,2,0,1,1,0,0,0,1,1,0,0,3,2,0,1,0,0,0,0,3,5,0,0,1,0,0,1,2,0,2,1,1,1,1,0,1,0,0,2,0,0,1,0,0,0,0,3,1,1,2,0,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0
martov_liberal_realizm_I.txt_chunk2,martov,3,0,4,2,1,0,0,1,2,27,1,3,0,0,1,2,4,3,0,1,1,0,3,0,0,0,5,0,1,1,0,0,4,0,1,1,2,0,10,0,0,3,1,32,1,2,1,2,3,6,4,0,1,3,1,1,0,0,0,4,0,1,0,3,1,0,0,0,3,0,0,1,14,1,0,14,1,1,1,2,7,1,0,0,2,5,1,5,5,0,1,0,0,0,5,2,0,1,7,0,0,1,3,2,2,0,8,1,0,0,1,2,2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,4,1,2,2,1,0,3,0,0,0,1,10,1,2,0,0,0,0,4,3,0,1,1,1,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,4,2,0,0,0,0,0,0,1,3,2,0,1,8,0,0,1,4,1,0,0,2,0,0,0,1,3,0,1,1,2,5,0,0,0,0,1,1,0,1,1,1,1,2,0,4,2,0,0,4,0,0,0,4,0,0,0,3,1,1,1,2,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,7,2,0,1,1,0,0,1,1,1,1,0,0,1,0,3,1,1,0,0,0,0,0,0,0,2,7,1,0,0,0,2,2,0,0,2,0,0,0,1,0,0,0,0,0,3
martov_liberal_realizm_I.txt_chunk3,martov,1.6835016835016834,0,0,1.6835016835016834,0,0,0,1.6835016835016834,0,25.252525252525253,1.6835016835016834,1.6835016835016834,0,0,0,0,0,0,0,0,0,1.6835016835016834,1.6835016835016834,0,1.6835016835016834,0,6.7340067340067336,0,0,0,1.6835016835016834,1.6835016835016834,0,8.417508417508417,0,1.6835016835016834,1.6835016835016834,0,1.6835016835016834,0,0,1.6835016835016834,0,28.61952861952862,1.6835016835016834,1.6835016835016834,3.3670033670033668,0,1.6835016835016834,10.101010101010102,6.7340067340067336,0,1.6835016835016834,5.050505050505051,0,0,0,0,0,11.784511784511785,0,0,0,0,0,0,0,1.6835016835016834,0,1.6835016835016834,0,0,18.51851851851852,5.050505050505051,1.6835016835016834,31.986531986531986,1.6835016835016834,0,1.6835016835016834,0,3.3670033670033668,0,0,0,0,5.050505050505051,0,1.6835016835016834,0,0,0,0,0,1.6835016835016834,0,6.7340067340067336,5.050505050505051,0,11.784511784511785,0,0,0,3.3670033670033668,1.6835016835016834,3.3670033670033668,0,16.835016835016834,0,0,0,1.6835016835016834,3.3670033670033668,0,0,0,0,1.6835016835016834,0,0,0,0,0,1.6835016835016834,0,0,5.050505050505051,0,1.6835016835016834,1.6835016835016834,0,1.6835016835016834,0,0,0,0,1.6835016835016834,0,0,16.835016835016834,6.7340067340067336,0,0,0,3.3670033670033668,0,0,1.6835016835016834,0,0,0,1.6835016835016834,0,0,0,0,0,0,0,0,0,0,1.6835016835016834,0,0,3.3670033670033668,0,0,0,0,0,0,0,1.6835016835016834,3.3670033670033668,3.3670033670033668,1.6835016835016834,0,0,1.6835016835016834,11.784511784511785,0,0,0,3.3670033670033668,0,0,0,0,0,0,0,0,1.6835016835016834,0,0,0,1.6835016835016834,0,0,1.6835016835016834,0,0,3.3670033670033668,0,0,0,0,1.6835016835016834,0,0,0,0,1.6835016835016834,0,1.6835016835016834,1.6835016835016834,0,0,0,6.7340067340067336,0,0,0,0,0,1.6835016835016834,0,0,0,1.6835016835016834,0,0,0,0,1.6835016835016834,0,0,0,0,1.6835016835016834,0,1.6835016835016834,0,0,0,0,1.6835016835016834,0,0,0,0,0,1.6835016835016834,0,0,3.3670033670033668,0,1.6835016835016834,5.050505050505051,0,0,0,0,0,0,1.6835016835016834,0,1.6835016835016834,0,0,0,0,0,0,0,0,0,0,3.3670033670033668,0,0,3.3670033670033668,0,0,0,0,8.417508417508417,0,0,0,1.6835016835016834,0,0,5.050505050505051,0,0,0,1.6835016835016834,0,0
martov_mirovoy_bolshevizm_NQ.txt_chunk1,martov,2,0,0,0,1,1,1,3,1,58,4,0,0,0,1,2,2,0,1,0,0,0,0,0,2,0,6,1,0,1,0,2,3,4,0,1,2,2,2,1,0,2,0,28,1,3,2,1,3,8,10,0,5,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,2,0,0,1,9,1,1,9,0,0,0,0,0,1,0,0,0,2,0,1,1,1,0,0,0,1,0,1,3,0,5,1,0,0,2,1,1,0,10,0,0,1,0,2,0,0,1,1,0,1,0,1,3,1,0,0,1,1,0,2,4,0,2,4,1,1,0,1,1,1,15,2,1,0,0,8,1,3,0,0,0,0,1,0,1,1,0,2,2,0,1,3,0,1,1,2,0,0,1,0,0,0,0,1,1,1,2,2,4,1,2,0,0,1,0,2,2,0,0,2,0,0,0,3,0,1,0,1,2,1,0,1,0,0,0,1,0,2,0,1,0,0,0,2,1,0,1,0,2,0,1,0,1,0,0,1,3,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2,3,0,5,0,1,0,0,0,3,1,0,0,1,2,0,0,0,1,0,2,1,0,1,0,1,0,0,2,0,0,3,1,1,7,2,1,0,0,0,3,0,1,1,0,0,0,0
martov_mirovoy_bolshevizm_NQ.txt_chunk10,martov,6,0,1,0,3,2,1,0,5,33,1,1,0,0,0,0,8,0,1,0,0,0,0,0,1,0,5,3,1,0,1,1,12,1,0,2,2,2,1,0,1,0,1,40,0,5,5,0,3,11,8,1,1,2,0,1,1,5,2,0,0,2,0,2,0,0,0,0,7,0,0,0,6,2,0,12,1,0,1,0,1,0,2,0,0,3,0,3,0,0,0,0,0,0,3,2,2,1,4,0,0,2,4,3,2,1,6,3,1,0,1,0,0,0,2,0,0,2,0,0,1,7,0,0,0,4,0,2,3,1,12,3,2,1,0,2,0,0,7,3,0,1,1,5,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,6,0,1,0,2,0,0,0,0,0,2,1,1,0,2,2,2,0,0,0,0,0,0,0,4,2,1,2,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,1,1,2,2,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,1,4,0,1,0,0,0,0,0,1,5,0,1,0,0,0,0,1,1,0,5,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,5,0,0,0,1,0
